timestamp,res_rpm,res_cht,res_egt,res_oil_p,res_oil_t,res_fuel,res_vib,composite_score,composite_ewma,health_index,health_status,rul_est,rul_lower,rul_upper,rul_status,health_slope,res_cht_ewma,res_egt_ewma,res_vib_std_w,fault_label
8075.5000,-115.5290,29.3447,58.3790,-1.5781,-0.2334,1.4821,0.3945,1.4143,1.4400,49.3042,degraded,,,,not_estimable,6.0632,29.5213,62.5738,0.0622,misfire
8076.0000,-148.5308,28.3763,52.0016,-1.5850,-0.7288,1.8187,0.3498,1.3881,1.4335,49.9543,degraded,,,,not_estimable,11.0525,29.3782,61.2523,0.0614,misfire
8076.5000,3.8499,28.7696,61.1707,-1.5876,-0.2552,1.1756,0.3425,1.3821,1.4271,50.1053,degraded,,,,not_estimable,5.2395,29.3021,61.2421,0.0605,misfire
8077.0000,-102.7745,34.2896,61.0552,-1.5397,0.3455,2.0490,0.1612,1.4123,1.4252,49.3531,degraded,,,,not_estimable,0.8183,29.9255,61.2187,0.0937,misfire
8077.5000,-114.3265,23.8917,73.4758,-1.5925,0.2875,1.4884,0.2718,1.3995,1.4220,49.6720,degraded,,,,not_estimable,1.3827,29.1713,62.7508,0.0843,misfire
8078.0000,-129.3154,25.6779,72.8550,-1.6217,1.3905,1.4489,0.3687,1.4569,1.4264,48.2668,degraded,,,,not_estimable,1.6625,28.7346,64.0139,0.0763,misfire
8078.5000,-136.4766,34.2564,64.2537,-1.6039,-0.6296,1.6545,0.3452,1.4973,1.4352,47.3013,degraded,5.6430,1.3815,300.0000,estimable,-0.0020,29.4249,64.0439,0.0706,misfire
8079.0000,-104.8658,40.6268,66.6711,-1.6050,0.2294,0.8151,0.4407,1.5948,1.4552,45.0508,degraded,2.1032,0.8806,300.0000,estimable,-4.8381,30.8251,64.3723,0.0788,misfire
8079.5000,-157.2019,37.8706,61.4846,-1.5688,-1.2001,1.5512,0.5107,1.5789,1.4706,45.4100,degraded,1.5434,0.7541,300.0000,estimable,-11.9108,31.7058,64.0113,0.0949,misfire
8080.0000,-119.3960,33.9579,51.8692,-1.6190,-0.0813,1.5230,0.3565,1.4494,1.4680,48.4473,degraded,2.4204,0.9880,300.0000,estimable,-16.4634,31.9873,62.4935,0.0931,misfire
8080.5000,-94.9070,42.2822,69.1209,-1.5351,-1.5453,2.0141,0.2597,1.5610,1.4796,45.8183,degraded,1.6952,0.7928,300.0000,estimable,-11.7533,33.2742,63.3220,0.0964,misfire
8081.0000,-119.1917,28.1631,48.4992,-1.6050,0.4691,2.1570,0.5114,1.4370,1.4743,48.7476,degraded,2.4921,0.9842,300.0000,estimable,-15.2304,32.6353,61.4691,0.1106,misfire
8081.5000,-79.3620,36.1683,67.5506,-1.5133,1.8081,1.5226,0.4294,1.5035,1.4779,47.1531,degraded,1.8873,0.8568,300.0000,estimable,-11.5353,33.0769,62.2293,0.1127,misfire
8082.0000,-167.3840,33.3593,57.1039,-1.5907,1.0260,1.5051,0.2974,1.4533,1.4749,48.3518,degraded,2.9149,1.0524,300.0000,estimable,-14.3873,33.1122,61.5886,0.0915,misfire
8082.5000,-75.0290,36.1787,49.8002,-1.5658,-0.3956,1.4186,0.1963,1.3936,1.4647,49.8181,degraded,2.7171,1.0812,300.0000,estimable,-9.7266,33.4955,60.1151,0.1037,misfire
8083.0000,-148.3989,45.6178,63.0795,-1.5428,0.9685,1.4601,0.6239,1.7161,1.4961,42.3995,degraded,1.0665,0.5554,13.3668,estimable,-10.9744,35.0108,60.4856,0.1308,misfire
8083.5000,-140.1311,28.5843,68.1324,-1.5315,-1.4909,1.3553,0.3439,1.4198,1.4866,49.1685,degraded,2.3597,0.9128,300.0000,estimable,-21.0030,34.2075,61.4415,0.1308,misfire
8084.0000,-128.7875,30.9168,70.2301,-1.5615,0.4322,1.7731,0.4273,1.4931,1.4874,47.3988,degraded,1.7754,0.7982,300.0000,estimable,-12.3610,33.7961,62.5400,0.1304,misfire
8084.5000,-70.4410,34.0582,70.3954,-1.4620,2.5356,1.8884,0.2797,1.4300,1.4802,48.9202,degraded,2.9353,0.9906,300.0000,estimable,-15.4329,33.8289,63.5220,0.1282,misfire
8085.0000,-72.3697,38.4692,49.5297,-1.5932,0.4230,1.8429,0.2954,1.4608,1.4778,48.1707,degraded,2.5405,0.9343,300.0000,estimable,-9.8525,34.4089,61.7729,0.1305,misfire
8085.5000,-131.4410,24.0681,54.6443,-1.6690,-0.2733,1.8668,0.4779,1.4345,1.4724,48.8099,degraded,4.1071,1.0916,300.0000,estimable,-11.0887,33.1163,60.8819,0.1289,misfire
8086.0000,-111.5581,39.0102,55.7725,-1.5955,-0.3418,1.6255,0.3522,1.5123,1.4774,46.9459,degraded,5.5959,1.1297,300.0000,estimable,-7.0147,33.8531,60.2432,0.1216,misfire
8086.5000,-94.4126,20.4619,57.5521,-1.5543,0.2684,1.7097,0.3339,1.2947,1.4545,52.3434,degraded,,,,not_estimable,-4.8153,32.1792,59.9068,0.1204,misfire
8087.0000,-61.8522,34.8466,57.0865,-1.5715,-0.0552,1.6934,0.3838,1.4528,1.4543,48.3657,degraded,,,,not_estimable,7.4660,32.5126,59.5543,0.1182,misfire
8087.5000,-67.5559,27.8836,48.8620,-1.6454,-0.4888,1.0354,0.3940,1.3762,1.4446,50.2531,degraded,,,,not_estimable,11.0992,31.9340,58.2177,0.1009,misfire
8088.0000,-98.8573,30.0997,59.6761,-1.6116,-0.1667,1.3976,0.5075,1.4780,1.4487,47.7585,degraded,,,,not_estimable,18.7505,31.7047,58.4000,0.0743,misfire
8088.5000,-180.0163,30.3722,60.7979,-1.6354,-1.6791,1.3058,0.3341,1.4682,1.4512,47.9926,degraded,,,,not_estimable,19.3579,31.5381,58.6997,0.0749,misfire
8089.0000,-59.5864,35.8992,50.7970,-1.6283,0.7198,1.4486,0.4668,1.4937,1.4565,47.3861,degraded,,,,not_estimable,18.6290,32.0833,57.7119,0.0787,misfire
8089.5000,4.2498,32.2161,59.5242,-1.6000,1.0602,1.4362,0.3593,1.4267,1.4528,48.9992,degraded,,,,not_estimable,12.4716,32.0999,57.9384,0.0708,misfire
8090.0000,-126.2282,41.1305,71.1640,-1.5722,0.6783,1.6684,0.2733,1.5759,1.4682,45.4773,degraded,,,,not_estimable,9.3387,33.2287,59.5916,0.0743,misfire
8090.5000,-75.9181,25.2284,51.4920,-1.6322,-0.3672,1.3538,0.3377,1.3400,1.4521,51.1696,degraded,,,,not_estimable,5.2755,32.2287,58.5792,0.0685,misfire
8091.0000,-88.8119,35.3827,65.9757,-1.6277,0.3439,0.7954,0.3384,1.5007,1.4582,47.2192,degraded,,,,not_estimable,6.5251,32.6229,59.5038,0.0692,misfire
8091.5000,-32.0707,32.2107,44.7019,-1.5607,0.3931,1.5822,0.5470,1.4352,1.4554,48.7911,degraded,,,,not_estimable,5.5873,32.5714,57.6535,0.0865,misfire
8092.0000,-152.7961,29.9391,48.9551,-1.6393,-0.3165,1.4079,0.3430,1.4125,1.4500,49.3492,degraded,,,,not_estimable,4.5986,32.2424,56.5662,0.0880,misfire
8092.5000,-70.9127,34.9648,73.1274,-1.6417,1.1343,1.6283,0.3287,1.5342,1.4605,46.4351,degraded,,,,not_estimable,6.5426,32.5827,58.6364,0.0901,misfire
8093.0000,-145.1358,33.4403,56.4308,-1.4870,0.8220,1.1352,0.4740,1.4514,1.4594,48.3991,degraded,6.3915,1.4069,300.0000,estimable,6.0892,32.6899,58.3607,0.0854,misfire
8093.5000,-167.3049,41.3667,66.3453,-1.6235,0.9860,1.6223,0.5012,1.6622,1.4847,43.5560,degraded,2.0421,0.7879,300.0000,estimable,-4.4433,33.7745,59.3588,0.0915,misfire
8094.0000,-102.9836,34.6624,46.6983,-1.6886,0.3121,1.2342,0.2985,1.4472,1.4800,48.5008,degraded,2.2817,0.9310,300.0000,estimable,-11.5354,33.8855,57.7762,0.0927,misfire
8094.5000,-29.5025,35.2612,56.7784,-1.6595,-1.5202,0.9883,0.3693,1.4778,1.4798,47.7646,degraded,2.3089,0.9199,300.0000,estimable,-12.4910,34.0574,57.6515,0.0925,misfire
8095.0000,-104.0926,43.6268,63.2452,-1.6974,-2.2406,1.3883,0.1559,1.5989,1.4946,44.9582,degraded,1.4196,0.6919,300.0000,estimable,-12.0249,35.2536,58.3507,0.1129,misfire
8095.5000,-94.4268,30.2470,64.7895,-1.5155,-0.5069,0.9679,0.4215,1.4203,1.4853,49.1580,degraded,2.0610,0.8721,300.0000,estimable,-17.5813,34.6278,59.1555,0.1134,misfire
8096.0000,-118.8004,37.3282,62.6351,-1.6018,-0.8615,1.2923,0.4972,1.5663,1.4955,45.6955,degraded,1.2693,0.6628,14.9265,estimable,-14.1472,34.9653,59.5905,0.1183,misfire
8096.5000,-123.6103,27.8755,58.0263,-1.6505,-0.0823,1.5258,0.4579,1.4567,1.4906,48.2701,degraded,2.4639,0.9758,300.0000,estimable,-20.2436,34.0791,59.3950,0.1084,misfire
8097.0000,-111.3495,30.2600,64.1256,-1.5706,-1.1720,1.0831,0.5950,1.5201,1.4943,46.7633,degraded,2.2139,0.9052,300.0000,estimable,-11.4738,33.6017,59.9863,0.1256,misfire
8097.5000,-75.2016,28.3819,64.0118,-1.5133,-1.1647,1.5860,0.4490,1.4091,1.4837,49.4338,degraded,6.9089,1.3322,300.0000,estimable,-12.0887,32.9492,60.4895,0.1227,misfire
8098.0000,-106.6853,35.3660,51.2652,-1.6077,-2.0574,1.0819,0.3982,1.4638,1.4812,48.1005,degraded,8.5247,1.3251,300.0000,estimable,-4.2603,33.2513,59.3364,0.1214,misfire
8098.5000,-147.5588,35.4225,57.2014,-1.5177,-1.4022,1.2061,0.4000,1.4648,1.4791,48.0758,degraded,14.0862,1.4066,300.0000,estimable,-3.2964,33.5227,59.0695,0.1175,misfire
8099.0000,-130.4817,31.5666,56.7919,-1.6164,-0.4663,1.1752,0.3467,1.4358,1.4737,48.7787,degraded,44.3518,1.5315,300.0000,estimable,-1.9931,33.2782,58.7848,0.1136,misfire
8099.5000,-18.0271,32.5893,51.1350,-1.6586,-0.6122,1.6791,0.6015,1.5266,1.4803,46.6119,degraded,124.2812,1.4562,300.0000,estimable,-0.6489,33.1921,57.8286,0.1275,misfire
8100.0000,-43.7814,31.3061,57.7895,-1.5095,1.0196,1.5554,0.5559,1.4529,1.4769,48.3629,degraded,9.3921,1.3941,300.0000,estimable,-0.2141,32.9563,57.8237,0.0877,misfire
8100.5000,-25.1310,24.6478,54.3707,-1.6363,-0.3441,1.3518,0.3646,1.3473,1.4607,50.9840,degraded,,,,not_estimable,-3.0199,31.9178,57.3921,0.0930,misfire
8101.0000,-153.0621,29.7516,61.4707,-1.6287,-1.6241,0.8478,0.2354,1.4196,1.4556,49.1751,degraded,,,,not_estimable,8.9324,31.6470,57.9019,0.1172,misfire
8101.5000,-34.5763,28.2056,67.0725,-1.5487,-0.3053,1.4754,0.3834,1.4032,1.4490,49.5784,degraded,,,,not_estimable,10.3322,31.2168,59.0482,0.1183,misfire
8102.0000,-83.6184,37.4953,40.6339,-1.5991,0.4549,1.1371,0.4124,1.4533,1.4496,48.3517,degraded,,,,not_estimable,15.0487,32.0016,56.7464,0.1037,misfire
8102.5000,-75.6727,34.9047,66.8931,-1.6066,-2.3854,1.1175,0.4022,1.5095,1.4570,47.0126,degraded,,,,not_estimable,18.5778,32.3645,58.0148,0.1030,misfire
8103.0000,-42.1581,29.8901,58.2605,-1.6141,1.1963,1.6835,0.4461,1.4388,1.4548,48.7038,degraded,,,,not_estimable,14.4698,32.0552,58.0455,0.1035,misfire
8103.5000,-110.9405,35.6046,61.1042,-1.6349,0.4039,1.2414,0.2517,1.4763,1.4575,47.7992,degraded,,,,not_estimable,16.8781,32.4989,58.4278,0.1158,misfire
8104.0000,-188.8361,31.3809,70.8880,-1.5927,1.3805,1.5187,0.3973,1.5283,1.4663,46.5719,degraded,,,,not_estimable,8.5041,32.3591,59.9854,0.1143,misfire
8104.5000,-109.2514,25.0060,49.8115,-1.5776,0.4572,1.2264,0.4460,1.3539,1.4523,50.8166,degraded,,,,not_estimable,6.6295,31.4400,58.7136,0.0932,misfire
8105.0000,-177.7800,29.6101,61.2215,-1.6134,-0.4474,1.7682,0.2953,1.4467,1.4516,48.5123,degraded,,,,not_estimable,10.9849,31.2113,59.0271,0.0765,misfire
8105.5000,-102.6119,30.5649,65.1039,-1.5741,-0.0804,1.6627,0.5234,1.4997,1.4576,47.2433,degraded,,,,not_estimable,5.5221,31.1305,59.7867,0.0917,misfire
8106.0000,-101.7767,34.6666,60.3434,-1.5821,-0.5016,1.8063,0.3450,1.4672,1.4588,48.0180,degraded,,,,not_estimable,5.1999,31.5725,59.8563,0.0781,misfire
8106.5000,-90.0337,25.7433,74.0431,-1.5835,0.8109,1.8619,0.3969,1.4482,1.4575,48.4753,degraded,,,,not_estimable,-0.0094,30.8438,61.6296,0.0781,misfire
8107.0000,-87.0946,28.8764,54.9900,-1.6173,-0.7981,1.0599,0.5636,1.4694,1.4590,47.9650,degraded,7.5407,1.8124,300.0000,estimable,0.0244,30.5979,60.7997,0.0953,misfire
8107.5000,-139.1722,37.8267,60.7517,-1.6219,0.3209,2.1014,0.2566,1.5202,1.4666,46.7625,degraded,5.7431,1.6108,300.0000,estimable,-3.7086,31.5015,60.7937,0.1066,misfire
8108.0000,-96.7283,29.2673,59.3629,-1.5850,1.1303,0.7688,0.3955,1.4075,1.4592,49.4722,degraded,9.7902,1.9179,300.0000,estimable,-4.6600,31.2222,60.6148,0.1049,misfire
8108.5000,-102.1675,35.1179,70.4830,-1.6638,0.2116,1.3333,0.3225,1.5361,1.4688,46.3914,degraded,3.8047,1.3406,300.0000,estimable,-3.0104,31.7092,61.8484,0.0968,misfire
8109.0000,-89.2863,36.4114,61.8998,-1.4590,0.0625,1.3789,0.4595,1.4736,1.4694,47.8652,degraded,4.1589,1.4322,300.0000,estimable,-6.9365,32.2970,61.8548,0.0990,misfire
8109.5000,-112.3072,38.9534,59.4640,-1.7300,0.4049,0.9879,0.4473,1.6039,1.4862,44.8452,degraded,1.5945,0.8796,8.5129,estimable,-6.7002,33.1290,61.5559,0.0991,misfire
8110.0000,-160.8943,33.2054,77.4138,-1.6325,-0.6989,1.3593,0.4417,1.5910,1.4993,45.1346,degraded,1.2363,0.7588,3.3343,estimable,-15.5819,33.1386,63.5382,0.0924,misfire
8110.5000,-163.9795,23.1221,61.8101,-1.5790,-2.1847,1.7974,0.3310,1.3768,1.4840,50.2384,degraded,2.8046,1.1875,300.0000,estimable,-20.3308,31.8865,63.3222,0.0872,misfire
8111.0000,-136.7571,29.7749,57.8238,-1.5684,-1.0028,1.5520,0.2773,1.3876,1.4720,49.9672,degraded,6.0053,1.4375,300.0000,estimable,-10.7816,31.6226,62.6349,0.0940,misfire
8111.5000,-119.4158,38.0949,60.5673,-1.6473,-0.7936,1.0325,0.3058,1.5235,1.4784,46.6848,degraded,6.3470,1.3406,300.0000,estimable,-4.9901,32.4316,62.3764,0.0975,misfire
8112.0000,-160.9529,37.8657,65.4273,-1.6378,0.3268,1.4170,0.2853,1.5511,1.4875,46.0440,degraded,4.1214,1.1678,300.0000,estimable,-4.2043,33.1109,62.7578,0.0768,misfire
8112.5000,-144.3525,26.1805,51.0070,-1.6031,-0.9128,1.7933,0.4511,1.4045,1.4771,49.5458,degraded,6.4909,1.4013,300.0000,estimable,-6.3192,32.2446,61.2889,0.0745,misfire
8113.0000,-80.8615,32.5903,65.1839,-1.6737,-0.7830,1.2773,0.3720,1.4976,1.4797,47.2932,degraded,7.0004,1.3385,300.0000,estimable,-4.5519,32.2878,61.7758,0.0741,misfire
8113.5000,-37.3828,30.8130,66.5356,-1.6661,0.7457,1.4011,0.4138,1.4882,1.4808,47.5158,degraded,6.3640,1.3229,300.0000,estimable,-3.8988,32.1034,62.3708,0.0733,misfire
8114.0000,-37.9698,41.7398,64.0935,-1.5624,0.3843,1.6567,0.3446,1.5479,1.4891,46.1189,degraded,2.7734,1.0212,300.0000,estimable,-4.3237,33.3080,62.5861,0.0680,misfire
8114.5000,-182.4315,28.5973,55.3178,-1.5656,1.1962,1.7529,0.5356,1.4804,1.4881,47.7026,degraded,7.5441,1.4787,300.0000,estimable,-9.4175,32.7191,61.6776,0.0835,misfire
8115.0000,1.6196,33.6269,60.5803,-1.6061,-0.1108,1.7164,0.5337,1.5174,1.4917,46.8264,degraded,8.2984,1.4701,300.0000,estimable,-3.6721,32.8326,61.5404,0.0957,misfire
8115.5000,-99.3467,35.0507,67.1374,-1.5684,-1.5362,1.4158,0.4061,1.5065,1.4936,47.0824,degraded,6.0795,1.3951,300.0000,estimable,-3.2327,33.1099,62.2400,0.0940,misfire
8116.0000,-120.1961,20.5657,67.5279,-1.6024,2.1286,1.0245,0.4493,1.4031,1.4823,49.5824,degraded,,,,not_estimable,-4.4547,31.5419,62.9010,0.0859,misfire
8116.5000,-59.2780,35.9171,80.2400,-1.6460,0.6035,1.6038,0.4826,1.6248,1.5001,44.3785,degraded,6.6413,1.1747,300.0000,estimable,0.1057,32.0888,65.0684,0.0802,misfire
8117.0000,-172.9747,29.9670,51.4768,-1.6655,-0.5938,1.0710,0.3815,1.4514,1.4940,48.3977,degraded,36.1922,1.5719,300.0000,estimable,-3.6707,31.8235,63.3694,0.0657,misfire
8117.5000,-196.4793,27.1931,70.8541,-1.5766,0.8606,1.4844,0.3047,1.4575,1.4894,48.2504,degraded,55.6638,1.5848,300.0000,estimable,-0.7846,31.2447,64.3050,0.0775,misfire
8118.0000,-93.6329,45.8517,57.5224,-1.6417,0.1926,1.2733,0.4835,1.6613,1.5109,43.5776,degraded,6.9854,1.0716,300.0000,estimable,-0.5075,33.0706,63.4572,0.0774,misfire
8118.5000,-87.8990,38.3671,37.0577,-1.5678,1.2167,1.4700,0.4013,1.4436,1.5025,48.5870,degraded,11.7687,1.3450,300.0000,estimable,-3.3753,33.7327,60.1573,0.0779,misfire
8119.0000,-57.1623,34.6094,71.4999,-1.6237,0.2291,1.8998,0.2569,1.4995,1.5021,47.2481,degraded,19.7185,1.3501,300.0000,estimable,-2.4291,33.8423,61.5751,0.0924,misfire
8119.5000,-101.9060,34.3117,53.8860,-1.5437,-0.4234,1.6116,0.3833,1.4319,1.4934,48.8730,degraded,9.1373,1.3532,300.0000,estimable,-1.3819,33.9009,60.6140,0.0841,misfire
8120.0000,-15.3794,40.4070,70.8856,-1.6567,0.2725,1.8554,0.5305,1.6578,1.5139,43.6526,degraded,1.6816,0.7326,300.0000,estimable,-3.1599,34.7142,61.8979,0.0836,misfire
8120.5000,-99.7946,37.9294,65.8624,-1.6661,0.9679,1.3044,0.4044,1.5737,1.5214,45.5284,degraded,2.1601,0.8634,300.0000,estimable,-14.0656,35.1161,62.3935,0.0836,misfire
8121.0000,-114.9283,29.8819,68.7320,-1.5990,-0.7935,1.6235,0.2207,1.4282,1.5097,48.9635,degraded,8.6579,1.3613,300.0000,estimable,-11.8179,34.4618,63.1858,0.1005,misfire
8121.5000,-94.5583,33.6712,60.7002,-1.6270,0.0508,1.2074,0.3451,1.4663,1.5043,48.0388,degraded,11.2328,1.3641,300.0000,estimable,-3.3453,34.3630,62.8751,0.0949,misfire
8122.0000,-74.9059,35.7891,55.3530,-1.6024,-1.2061,1.4641,0.3591,1.4632,1.4992,48.1139,degraded,9.4447,1.3428,300.0000,estimable,-2.4962,34.5413,61.9348,0.0949,misfire
8122.5000,-130.0410,27.1496,76.5968,-1.6137,0.4801,1.6851,0.2676,1.4609,1.4944,48.1695,degraded,,,,not_estimable,-2.9767,33.6173,63.7676,0.0983,misfire
8123.0000,-121.2294,47.0810,66.0793,-1.6360,0.0514,0.9480,0.2560,1.6492,1.5137,43.8402,degraded,8.9434,1.1075,300.0000,estimable,2.8995,35.3003,64.0565,0.0942,misfire
8123.5000,-104.4370,35.5091,75.2217,-1.6239,0.6316,1.4916,0.2363,1.5283,1.5156,46.5723,degraded,10.6191,1.2442,300.0000,estimable,-2.6657,35.3264,65.4522,0.0971,misfire
8124.0000,-147.3800,28.3601,61.2605,-1.7201,1.0049,1.6847,0.4006,1.4963,1.5131,47.3253,degraded,7.7529,1.2286,300.0000,estimable,-2.5023,34.4556,64.9282,0.0964,misfire
8124.5000,-54.9437,54.7360,66.1594,-1.5364,-0.6661,1.3977,0.4487,1.7649,1.5446,41.3762,degraded,1.7870,0.6331,300.0000,estimable,-3.5245,36.9906,65.0821,0.1017,misfire
8125.0000,-27.8954,28.9584,63.5501,-1.6432,0.1859,1.7810,0.1700,1.3897,1.5253,49.9159,degraded,4.7644,1.0044,300.0000,estimable,-11.9623,35.9866,64.8906,0.0929,misfire
8125.5000,-84.8509,37.5834,69.3626,-1.5896,0.2281,1.5060,0.5787,1.6170,1.5367,44.5522,degraded,2.4893,0.7300,300.0000,estimable,-6.2791,36.1862,65.4496,0.1237,misfire
8126.0000,-108.1302,28.4806,43.2073,-1.7156,-0.6471,1.1133,0.3053,1.3828,1.5175,50.0881,degraded,,,,not_estimable,-9.8632,35.2230,62.6693,0.1183,misfire
8126.5000,-27.3096,31.1278,61.7075,-1.6561,-0.9975,1.6313,0.4535,1.4838,1.5133,47.6205,degraded,14.9613,1.0694,300.0000,estimable,1.2360,34.7111,62.5491,0.1239,misfire
8127.0000,-41.0520,37.0392,62.0542,-1.5995,1.5276,1.5594,0.4318,1.5210,1.5142,46.7424,degraded,,,,not_estimable,-1.8461,35.0021,62.4872,0.1268,misfire
8127.5000,-25.0237,33.5993,72.9410,-1.5219,-0.4198,1.4922,0.2864,1.4488,1.5061,48.4608,degraded,,,,not_estimable,0.5967,34.8268,63.7940,0.1255,misfire
8128.0000,-86.0350,30.8808,72.5455,-1.5904,-0.4242,1.5263,0.3765,1.4812,1.5030,47.6835,degraded,,,,not_estimable,6.0050,34.3335,64.8879,0.1204,misfire
8128.5000,-73.8687,32.6128,60.8332,-1.5852,-0.2546,1.7631,0.5159,1.4998,1.5026,47.2419,degraded,,,,not_estimable,1.1891,34.1184,64.3811,0.1187,misfire
8129.0000,-51.0143,37.8009,63.9521,-1.6378,0.5055,1.5389,0.3001,1.5157,1.5042,46.8680,degraded,,,,not_estimable,4.3668,34.5787,64.3275,0.1225,misfire
8129.5000,-41.5691,36.1390,82.6912,-1.6142,-0.4761,1.7248,0.5427,1.6485,1.5222,43.8570,degraded,,,,not_estimable,4.6093,34.7738,66.6229,0.1311,misfire
8130.0000,-65.3386,47.5163,64.5540,-1.6237,-0.7826,1.9886,0.1990,1.6330,1.5361,44.1983,degraded,3.2988,0.8192,300.0000,estimable,2.8374,36.3666,66.3643,0.1258,misfire
8130.5000,-96.8267,36.2107,60.9754,-1.5987,0.1526,1.7641,0.4220,1.5169,1.5337,46.8380,degraded,2.8169,0.8566,300.0000,estimable,-7.3354,36.3471,65.6907,0.1096,misfire
8131.0000,-68.1196,31.7705,71.6890,-1.5523,0.7051,1.5489,0.4685,1.4991,1.5294,47.2578,degraded,5.7659,1.0339,300.0000,estimable,-9.5275,35.7750,66.4405,0.1089,misfire
8131.5000,-93.3385,32.8248,63.3795,-1.6321,0.4568,1.5338,0.3759,1.4822,1.5235,47.6579,degraded,40.3277,1.2380,300.0000,estimable,-4.7274,35.4062,66.0579,0.1074,misfire
8132.0000,-77.2489,35.4353,59.4508,-1.6135,-0.6231,1.4633,0.4869,1.5231,1.5234,46.6943,degraded,,,,not_estimable,-0.6858,35.4099,65.2320,0.1110,misfire
8132.5000,-154.2442,32.8597,60.7126,-1.6347,-1.0922,1.5678,0.3691,1.4944,1.5198,47.3702,degraded,,,,not_estimable,1.9148,35.0911,64.6670,0.1047,misfire
8133.0000,-167.5901,28.1252,55.2014,-1.6282,-0.9674,1.5869,0.4265,1.4478,1.5108,48.4854,degraded,,,,not_estimable,6.0357,34.2204,63.4838,0.1043,misfire
8133.5000,-78.7608,24.5092,51.3762,-1.5587,0.3293,1.3450,0.4973,1.3601,1.4920,50.6583,degraded,,,,not_estimable,4.0097,33.0065,61.9704,0.1024,misfire
8134.0000,-148.5866,34.1509,80.6809,-1.5932,0.5293,1.4027,0.2800,1.5504,1.4993,46.0609,degraded,,,,not_estimable,10.0469,33.1495,64.3092,0.1050,misfire
8134.5000,-135.7700,28.5187,48.2068,-1.5999,-0.4841,1.2888,0.4586,1.4088,1.4880,49.4398,degraded,,,,not_estimable,8.8923,32.5707,62.2964,0.0958,misfire
8135.0000,-77.2680,36.6822,52.5294,-1.6224,-0.5467,1.7762,0.3594,1.4778,1.4867,47.7639,degraded,,,,not_estimable,2.4865,33.0846,61.0755,0.0682,misfire
8135.5000,-68.8175,27.3199,59.7619,-1.6594,-1.2079,1.6242,0.5046,1.4663,1.4841,48.0386,degraded,,,,not_estimable,7.9329,32.3640,60.9113,0.0740,misfire
8136.0000,-135.1457,37.2473,49.3319,-1.5817,-0.0687,1.5489,0.3346,1.4654,1.4818,48.0619,degraded,,,,not_estimable,4.0759,32.9744,59.4639,0.0768,misfire
8136.5000,-51.2235,39.4027,69.7207,-1.5747,0.6854,1.3589,0.4715,1.5836,1.4945,45.3026,degraded,,,,not_estimable,10.1186,33.7780,60.7460,0.0781,misfire
8137.0000,-104.2928,32.4733,61.9543,-1.5728,-0.6761,1.7387,0.1078,1.3979,1.4824,49.7118,degraded,,,,not_estimable,7.1214,33.6149,60.8970,0.1214,misfire
8137.5000,-136.2586,23.9530,73.1746,-1.6179,1.0480,1.3651,0.3224,1.4300,1.4759,48.9193,degraded,,,,not_estimable,10.4374,32.4071,62.4317,0.1228,misfire
8138.0000,-108.4950,44.5065,74.9836,-1.6562,-1.0496,1.3503,0.6666,1.7913,1.5153,40.8344,degraded,,,,not_estimable,15.1148,33.9196,64.0007,0.1534,misfire
8138.5000,-113.9373,32.2779,64.7753,-1.5855,-0.7941,1.7798,0.4703,1.5049,1.5140,47.1215,degraded,,,,not_estimable,4.3768,33.7144,64.0975,0.1517,misfire
8139.0000,-183.9816,37.2693,64.5317,-1.5637,-0.1576,1.4415,0.3391,1.5354,1.5167,46.4089,degraded,,,,not_estimable,4.8161,34.1587,64.1518,0.1477,misfire
8139.5000,-72.8031,26.3910,46.0218,-1.5760,0.1549,1.6434,0.3224,1.3045,1.4902,52.0879,degraded,,,,not_estimable,3.3470,33.1878,61.8855,0.1484,misfire
8140.0000,-139.7696,42.1975,68.0929,-1.6572,-0.2499,1.4048,0.3690,1.6359,1.5084,44.1345,degraded,4.1341,0.8137,300.0000,estimable,5.9911,34.3140,62.6615,0.1482,misfire
8140.5000,-108.2150,25.5411,48.2331,-1.5996,0.2631,1.4928,0.4279,1.3594,1.4897,50.6775,degraded,21.3455,1.1603,300.0000,estimable,-5.8379,33.2174,60.8579,0.1435,misfire
8141.0000,-167.5503,26.9177,63.5960,-1.7159,0.2230,1.5528,0.3896,1.4941,1.4903,47.3758,degraded,10.5544,0.9932,300.0000,estimable,-1.4372,32.4299,61.2002,0.1425,misfire
8141.5000,-67.8269,40.9630,70.3919,-1.5518,1.1857,1.8776,0.5397,1.6328,1.5081,44.2023,degraded,2.8628,0.7059,300.0000,estimable,-2.5938,33.4965,62.3491,0.1484,misfire
8142.0000,-122.1737,28.6192,53.7678,-1.6105,0.0706,1.6800,0.6059,1.4983,1.5069,47.2777,degraded,2.6627,0.7607,300.0000,estimable,-8.4540,32.8869,61.2765,0.1225,misfire
8142.5000,-129.3171,39.2794,46.9766,-1.6093,-0.3329,1.7152,0.3991,1.5153,1.5079,46.8767,degraded,2.3277,0.7252,300.0000,estimable,-10.2445,33.6859,59.4890,0.1162,misfire
8143.0000,-91.2803,39.5962,56.5963,-1.5420,0.4006,1.7155,0.4310,1.5213,1.5096,46.7360,degraded,2.4555,0.7344,300.0000,estimable,-11.5467,34.4247,59.1274,0.0886,misfire
